기준년월,지역코드,통합시군구코드,지원센터코드,이용자구분코드,이용자분류코드,행복e음대상자여부,이용금액,이용건수,이용자수
202202,부산,03000001,S49001,저소득층,다문화가정,N,33479.25,10,1
202202,부산,03000001,S49001,저소득층,독거어르신,N,129259.8,50,5
202202,부산,03000001,S49001,저소득층,소년소녀가장,N,32982,10,1
202202,부산,03000001,S49001,저소득층,재가장애인,N,36796.3,10,1
202202,부산,03000001,S49001,저소득층,저소득가정,N,67775,30,3
202202,부산,03000001,S49001,저소득층,기타,N,48440.9,20,2
202202,부산,03000010,S50101,기초생활보장수급자,노인부부가구,N,159053.11,34,5
202202,부산,03000010,S50101,차상위계층,한부모가정,N,657560.34,94,12
202202,부산,03000010,S50101,차상위계층,조손가정,N,44428.87,5,1
202202,부산,03000010,S50101,차상위계층,저소득가정,N,1421926.52,275,30
202202,부산,03000010,S50101,차상위계층,재가장애인,N,1089603.34,222,22
202202,부산,03000010,S50101,차상위계층,소년소녀가장,N,70468.53,17,2
202202,부산,03000010,S50101,긴급지원대상자,결식아동,N,877832.93,151,14
202202,부산,03000010,S50101,긴급지원대상자,독거어르신,N,1453938.59,84,10
202202,부산,03000010,S50101,긴급지원대상자,재가장애인,N,151817.54,39,4
202202,부산,03000010,S50101,긴급지원대상자,저소득가정,N,774731.65,112,14
202202,부산,03000010,S50101,긴급지원대상자,한부모가정,N,721680.05,25,3
202202,부산,03000010,S50101,긴급지원대상자,기타,N,141029.71,32,4
202202,부산,03000010,S50101,긴급지원대상자,청장년1인가구,N,98687.46,16,1
202202,부산,03000010,S50101,긴급지원대상자,노인부부가구,N,81276.1,14,2
202202,부산,03000010,S50101,기초생활보장수급자,결식아동,N,120749.21,18,3
202202,부산,03000010,S50101,기초생활보장수급자,다문화가정,N,56375.32,11,1
202202,부산,03000010,S50101,기초생활보장수급자,독거어르신,N,3944182.23,410,53
202202,부산,03000010,S50101,기초생활보장수급자,소년소녀가장,N,120612.04,30,3
202202,부산,03000010,S50101,기초생활보장수급자,외국인노동자,N,489129.51,72,10
202202,부산,03000010,S50101,기초생활보장수급자,재가장애인,N,2457590.62,397,39
202202,부산,03000010,S50101,기초생활보장수급자,저소득가정,N,8995256.69,1459,166
202202,부산,03000010,S50101,기초생활보장수급자,조손가정,N,75939.24,26,2
202202,부산,03000010,S50101,기초생활보장수급자,한부모가정,N,1777354.83,284,32
202202,부산,03000010,S50101,기초생활보장수급자,기타,N,754563.72,141,13
202202,부산,03000010,S50101,차상위계층,독거어르신,N,351592.72,53,8
202202,부산,03000010,S50101,기초생활보장수급탈락자,기타,N,82113.58,8,2
202202,부산,03000010,S50101,기초생활보장수급탈락자,한부모가정,N,131513.93,19,2
202202,부산,03000010,S50101,기초생활보장수급탈락자,저소득가정,N,255498.38,35,5
202202,부산,03000010,S50101,기초생활보장수급탈락자,재가장애인,N,455072.86,100,10
202202,부산,03000010,S50101,기초생활보장수급탈락자,독거어르신,N,61833.61,11,1
202202,부산,03000010,S50101,저소득층,노인부부가구,N,45327.92,2,1
202202,부산,03000010,S50101,저소득층,기타,N,213881.08,4,1
202202,부산,03000010,S50101,저소득층,한부모가정,N,64094.1,14,1
202202,부산,03000010,S50101,저소득층,저소득가정,N,310442.14,55,7
202202,부산,03000010,S50101,저소득층,독거어르신,N,2421342.82,198,19
202202,부산,03000010,S50101,차상위계층,노인부부가구,N,175176.75,42,4
202202,부산,03000010,S50101,차상위계층,기타,N,184405.04,33,4
202202,부산,03000005,S50701,기초생활보장수급탈락자,재가장애인,N,97043.65,19,2
202202,부산,03000005,S50701,기초생활보장수급탈락자,독거어르신,N,60046.25,10,1
202202,부산,03000005,S50701,저소득층,기타,N,110092.79,23,2
202202,부산,03000005,S50701,저소득층,저소득가정,N,214093.52,33,4
202202,부산,03000005,S50701,저소득층,독거어르신,N,775157.96,158,15
202202,부산,03000005,S50701,차상위계층,기타,N,1493492.36,290,26
202202,부산,03000005,S50701,차상위계층,한부모가정,N,1294431.13,288,27
202202,부산,03000005,S50701,차상위계층,저소득가정,N,2777268.27,572,50
202202,부산,03000005,S50701,차상위계층,재가장애인,N,1828093.96,392,34
202202,부산,03000005,S50701,차상위계층,외국인노동자,N,53010.91,13,1
202202,부산,03000005,S50701,차상위계층,독거어르신,N,7095865.36,1438,126
202202,부산,03000005,S50701,기초생활보장수급자,청장년1인가구,N,50491.37,12,1
202202,부산,03000005,S50701,기초생활보장수급자,기타,N,1181096.42,230,22
202202,부산,03000005,S50701,기초생활보장수급자,한부모가정,N,896212.66,168,17
202202,부산,03000005,S50701,기초생활보장수급자,저소득가정,N,6937076.14,1342,119
202202,부산,03000005,S50701,기초생활보장수급자,재가장애인,N,3763629.49,755,64
202202,부산,03000005,S50701,기초생활보장수급자,독거어르신,N,10352714.24,2036,181
202202,부산,03000005,S50701,긴급지원대상자,기타,N,108110.35,24,2
202202,부산,03000005,S50701,긴급지원대상자,한부모가정,N,173582.19,24,3
202202,부산,03000005,S50701,긴급지원대상자,저소득가정,N,721485.21,145,12
202202,부산,03000005,S50701,긴급지원대상자,재가장애인,N,181298.38,44,3
202202,부산,03000005,S50701,긴급지원대상자,독거어르신,N,395375.59,74,6
202202,부산,03000005,S50701,긴급지원대상자,결식아동,N,306695.26,60,6
202202,부산,03000005,S50701,기초생활보장수급탈락자,저소득가정,N,55937.46,12,1
202202,부산,03000011,S51401,긴급지원대상자,한부모가정,N,20204.25,6,1
202202,부산,03000011,S51401,긴급지원대상자,독거어르신,N,111909.22,34,5
202202,부산,03000011,S51401,긴급지원대상자,저소득가정,N,276892.58,77,11
202202,부산,03000011,S51401,긴급지원대상자,기타,N,156654.04,32,4
202202,부산,03000011,S51401,기초생활보장수급자,다문화가정,N,17665.38,8,1
202202,부산,03000011,S51401,기초생활보장수급자,독거어르신,N,2326746.3,581,80
202202,부산,03000011,S51401,기초생활보장수급자,소년소녀가장,N,91206.98,6,1
202202,부산,03000011,S51401,기초생활보장수급자,재가장애인,N,340897.01,84,12
202202,부산,03000011,S51401,기초생활보장수급자,저소득가정,N,935135.7,253,36
202202,부산,03000011,S51401,기초생활보장수급자,한부모가정,N,2104016.38,71,10
202202,부산,03000011,S51401,기초생활보장수급자,기타,N,361426.48,82,11
202202,부산,03000011,S51401,기초생활보장수급자,청장년1인가구,Y,16588.87,7,1
202202,부산,03000011,S51401,차상위계층,독거어르신,N,1485258.01,422,58
202202,부산,03000011,S51401,차상위계층,재가장애인,N,171718.1,36,5
202202,부산,03000011,S51401,차상위계층,저소득가정,N,1298080.77,340,47
202202,부산,03000011,S51401,차상위계층,한부모가정,N,293240.75,83,12
202202,부산,03000011,S51401,차상위계층,기타,N,440732.74,132,18
202202,부산,03000011,S51401,저소득층,독거어르신,N,602248.63,182,24
202202,부산,03000011,S51401,저소득층,재가장애인,N,698019.43,34,5
202202,부산,03000011,S51401,저소득층,저소득가정,N,177634.9,51,7
202202,부산,03000011,S51401,저소득층,한부모가정,N,60528.68,15,2
202202,부산,03000011,S51401,저소득층,기타,N,319737.69,70,10
202202,부산,03000011,S51401,기초생활보장수급탈락자,저소득가정,N,45202,9,1
202202,부산,03000004,S51501,기초생활보장수급탈락자,기타,N,460989.32,42,10
202202,부산,03000004,S51501,기초생활보장수급탈락자,한부모가정,N,34800,1,1
202202,부산,03000004,S51501,기초생활보장수급탈락자,재가장애인,N,17035.19,1,1
202202,부산,03000004,S51501,기초생활보장수급탈락자,독거어르신,N,413751.23,20,9
202202,부산,03000004,S51501,기초생활보장수급탈락자,결식아동,N,22553.7,1,1
202202,부산,03000004,S51501,저소득층,기타,N,67246.11,3,3
202202,부산,03000004,S51501,저소득층,저소득가정,N,206941.82,26,2
202202,부산,03000004,S51501,저소득층,재가장애인,N,37049.12,8,2
202202,부산,03000004,S51501,저소득층,독거어르신,N,1249825.86,94,21
202202,부산,03000004,S51501,저소득층,독거어르신,Y,85737.6,3,3
202202,부산,03000004,S51501,저소득층,결식아동,N,164485.92,22,1
202202,부산,03000004,S51501,차상위계층,기타,N,666924.25,68,11
202202,부산,03000004,S51501,차상위계층,한부모가정,N,330789.87,30,7
202202,부산,03000004,S51501,차상위계층,저소득가정,N,24884.16,1,1
202202,부산,03000004,S51501,차상위계층,재가장애인,N,311751.98,29,4
202202,부산,03000004,S51501,차상위계층,독거어르신,N,907691.61,75,17
202202,부산,03000004,S51501,차상위계층,다문화가정,N,24884.16,1,1
202202,부산,03000004,S51501,기초생활보장수급자,기타,N,3948035.13,266,88
202202,부산,03000004,S51501,기초생활보장수급자,재가장애인,N,2663355.75,167,61
202202,부산,03000004,S51501,기초생활보장수급자,독거어르신,N,8103852.64,625,182
202202,부산,03000004,S51501,기초생활보장수급자,결식아동,N,108490.41,6,1
202202,부산,03000004,S51501,긴급지원대상자,기타,N,97247.27,5,2
202202,부산,03000004,S51501,긴급지원대상자,한부모가정,N,75991.34,3,1
202202,부산,03000004,S51501,긴급지원대상자,독거어르신,N,26322,1,1
202202,부산,03000004,S51501,긴급지원대상자,결식아동,N,22311.2,1,1
202202,부산,03000004,S51501,기초생활보장수급자,한부모가정,N,494515.52,22,9
202202,부산,03000015,S51601,기초생활보장수급자,한부모가정,N,370967.07,32,8
202202,부산,03000015,S51601,차상위계층,저소득가정,N,8886983.99,106,21
202202,부산,03000015,S51601,차상위계층,재가장애인,N,132786.72,21,5
202202,부산,03000015,S51601,차상위계층,독거어르신,N,1696800.91,185,54
202202,부산,03000015,S51601,차상위계층,다문화가정,N,11617.98,6,1
202202,부산,03000015,S51601,기초생활보장수급자,부부중심가구,N,42036.42,5,1
202202,부산,03000015,S51601,기초생활보장수급자,청장년1인가구,N,52139.47,5,1
202202,부산,03000015,S51601,기초생활보장수급자,기타,N,1073458.54,124,26
202202,부산,03000015,S51601,차상위계층,한부모가정,N,426808.99,41,8
202202,부산,03000015,S51601,기초생활보장수급자,저소득가정,N,2529118.62,342,69
202202,부산,03000015,S51601,기초생활보장수급자,재가장애인,N,668638.73,56,12
202202,부산,03000015,S51601,기초생활보장수급자,독거어르신,N,1397138.5,173,40
202202,부산,03000015,S51601,긴급지원대상자,기타,N,345935.54,29,5
202202,부산,03000015,S51601,긴급지원대상자,저소득가정,N,17578389.82,154,31
202202,부산,03000015,S51601,긴급지원대상자,재가장애인,N,71400,2,1
202202,부산,03000015,S51601,긴급지원대상자,독거어르신,N,8741.67,4,1
202202,부산,03000015,S51601,긴급지원대상자,다문화가정,N,10715.94,5,1
202202,부산,03000015,S51601,긴급지원대상자,결식아동,N,171159.55,20,5
202202,부산,03000015,S51601,저소득층,한부모가정,N,98820.28,22,4
202202,부산,03000015,S51601,저소득층,저소득가정,N,342811.91,38,8
202202,부산,03000015,S51601,저소득층,독거어르신,N,103980.45,15,3
202202,부산,03000015,S51601,차상위계층,기타,N,620404.85,74,20
202202,부산,03000014,S58201,차상위계층,조손가정,N,33969.84,5,1
202202,부산,03000014,S58201,차상위계층,한부모가정,N,597080.12,76,18
202202,부산,03000014,S58201,차상위계층,기타,N,33362.42,4,1
202202,부산,03000014,S58201,저소득층,독거어르신,N,1452763.08,185,44
202202,부산,03000014,S58201,저소득층,재가장애인,N,133828.15,18,4
202202,부산,03000014,S58201,저소득층,저소득가정,N,1611375.24,211,49
202202,부산,03000014,S58201,긴급지원대상자,저소득가정,N,65148.9,8,2
202202,부산,03000014,S58201,긴급지원대상자,조손가정,N,33553.31,4,1
202202,부산,03000014,S58201,기초생활보장수급자,독거어르신,N,805289.03,108,24
202202,부산,03000014,S58201,기초생활보장수급자,재가장애인,N,33041.89,4,1
202202,부산,03000014,S58201,긴급지원대상자,결식아동,N,66101.89,8,2
202202,부산,03000014,S58201,기초생활보장수급자,저소득가정,N,920976.12,119,28
202202,부산,03000014,S58201,기초생활보장수급자,한부모가정,N,67252.39,9,2
202202,부산,03000014,S58201,저소득층,한부모가정,N,164386.58,21,5
202202,부산,03000014,S58201,차상위계층,독거어르신,N,2040095.49,265,62
202202,부산,03000014,S58201,차상위계층,소년소녀가장,N,34337.46,4,1
202202,부산,03000014,S58201,차상위계층,재가장애인,N,130852.77,17,4
202202,부산,03000014,S58201,차상위계층,저소득가정,N,2724956.28,351,83
202202,부산,03000015,S63301,차상위계층,결식아동,N,96049.92,9,3
202202,부산,03000015,S63301,긴급지원대상자,결식아동,N,1367599.42,291,73
202202,부산,03000015,S63301,긴급지원대상자,다문화가정,N,127609.89,25,10
202202,부산,03000015,S63301,긴급지원대상자,독거어르신,N,85349.64,15,6
202202,부산,03000015,S63301,긴급지원대상자,재가장애인,N,635226.75,118,38
202202,부산,03000015,S63301,긴급지원대상자,저소득가정,N,191835.23,40,11
202202,부산,03000015,S63301,긴급지원대상자,한부모가정,N,149946.63,33,11
202202,부산,03000015,S63301,긴급지원대상자,기타,N,145408.3,28,7
202202,부산,03000015,S63301,긴급지원대상자,부부중심가구,N,99317.52,35,7
202202,부산,03000015,S63301,긴급지원대상자,노인부부가구,N,59054.91,10,4
202202,부산,03000015,S63301,기초생활보장수급자,결식아동,N,106642.4,16,3
202202,부산,03000015,S63301,기초생활보장수급자,다문화가정,N,13016.88,3,1
202202,부산,03000015,S63301,기초생활보장수급자,독거어르신,N,14838.66,3,1
202202,부산,03000015,S63301,기초생활보장수급자,외국인노동자,N,18348.44,7,1
202202,부산,03000015,S63301,기초생활보장수급자,재가장애인,N,70588.95,13,4
202202,부산,03000015,S63301,기초생활보장수급자,조손가정,N,3865.3,1,1
202202,부산,03000015,S63301,기초생활보장수급자,한부모가정,N,45020.62,11,3
202202,부산,03000015,S63301,기초생활보장수급자,기타,N,68035.25,14,2
202202,부산,03000015,S63301,기초생활보장수급자,부부중심가구,N,43532.14,5,1
202202,부산,03000015,S63301,기초생활보장수급자,노인부부가구,N,15602.5,2,1
202202,부산,03000015,S63301,기초생활보장수급자,공통체가구,N,60994.55,8,1
202202,부산,03000015,S63301,차상위계층,다문화가정,N,128519,24,5
202202,부산,03000015,S63301,차상위계층,재가장애인,N,10049.99,3,2
202202,부산,03000015,S63301,차상위계층,저소득가정,N,121617.2,23,10
202202,부산,03000015,S63301,차상위계층,조손가정,N,28031.4,8,2
202202,부산,03000015,S63301,차상위계층,한부모가정,N,52631.72,12,4
202202,부산,03000015,S63301,저소득층,결식아동,N,79487.49,13,3
202202,부산,03000015,S63301,저소득층,다문화가정,N,48445.02,8,1
202202,부산,03000015,S63301,저소득층,재가장애인,N,200000.68,46,9
202202,부산,03000015,S63301,저소득층,저소득가정,N,48968.71,13,6
202202,부산,03000015,S63301,저소득층,한부모가정,N,14659.13,3,1
202202,부산,03000015,S63301,저소득층,기타,N,123273.11,23,6
202202,부산,03000015,S63301,기초생활보장수급탈락자,부부중심가구,N,43532.14,5,1
202202,부산,03000100,S63901,차상위계층,저소득가정,N,509814.86,29,17
202202,부산,03000100,S63901,차상위계층,재가장애인,N,21289.92,1,1
202202,부산,03000100,S63901,차상위계층,독거어르신,N,150639.76,8,5
202202,부산,03000100,S63901,차상위계층,결식아동,N,57422.64,3,2
202202,부산,03000100,S63901,기초생활보장수급자,노인부부가구,N,110830.27,6,4
202202,부산,03000100,S63901,기초생활보장수급자,기타,N,1106755.5,53,38
202202,부산,03000100,S63901,기초생활보장수급자,한부모가정,N,59307.08,4,2
202202,부산,03000100,S63901,기초생활보장수급자,저소득가정,N,1814509.86,92,61
202202,부산,03000100,S63901,기초생활보장수급자,재가장애인,N,469665.58,23,16
202202,부산,03000100,S63901,기초생활보장수급자,독거어르신,N,847234.53,41,28
202202,부산,03000100,S63901,기초생활보장수급자,결식아동,N,30155.02,2,1
202202,부산,03000100,S63901,긴급지원대상자,노인부부가구,N,62007.48,2,2
202202,부산,03000100,S63901,저소득층,저소득가정,N,892914.51,40,31
202202,부산,03000100,S63901,저소득층,재가장애인,N,92059.78,5,3
202202,부산,03000100,S63901,차상위계층,노인부부가구,N,61788.48,2,2
202202,부산,03000100,S63901,차상위계층,기타,N,348988.44,17,12
202202,부산,03000100,S63901,긴급지원대상자,부부중심가구,N,62304.2,3,2
202202,부산,03000100,S63901,긴급지원대상자,청장년1인가구,N,59307.08,4,2
202202,부산,03000100,S63901,긴급지원대상자,기타,N,31738.04,2,1
202202,부산,03000100,S63901,긴급지원대상자,한부모가정,N,21003,1,1
202202,부산,03000100,S63901,긴급지원대상자,저소득가정,N,25471.8,1,1
202202,부산,03000100,S63901,긴급지원대상자,독거어르신,N,119914.41,7,4
202202,부산,03000100,S63901,긴급지원대상자,결식아동,N,63672.92,3,2
202202,부산,03000100,S63901,기초생활보장수급탈락자,저소득가정,N,30155.02,2,1
202202,부산,03000100,S63901,저소득층,기타,N,28167.75,2,1
202202,부산,03000100,S63901,차상위계층,한부모가정,N,84532.46,4,3
202202,부산,03000003,S64001,저소득층,재가장애인,N,44283.18,6,1
202202,부산,03000003,S64001,저소득층,노인부부가구,N,44523.54,6,1
202202,부산,03000003,S64001,기초생활보장수급탈락자,저소득가정,N,62439.3,7,1
202202,부산,03000003,S64001,기초생활보장수급자,재가장애인,N,199556.7,25,4
202202,부산,03000003,S64001,기초생활보장수급자,독거어르신,N,283458.54,33,5
202202,부산,03000003,S64001,기초생활보장수급자,결식아동,N,88806.72,12,2
202202,부산,03000003,S64001,긴급지원대상자,청장년1인가구,N,44283.18,6,1
202202,부산,03000003,S64001,긴급지원대상자,기타,N,44283.18,6,1
202202,부산,03000003,S64001,긴급지원대상자,저소득가정,N,62439.3,7,1
202202,부산,03000003,S64001,긴급지원대상자,재가장애인,N,101204.15,13,2
202202,부산,03000003,S64001,긴급지원대상자,독거어르신,N,62439.3,7,1
202202,부산,03000003,S64001,긴급지원대상자,결식아동,N,596199.32,76,12
202202,부산,03000003,S64001,기초생활보장수급자,저소득가정,N,594469.65,72,9
202202,부산,03000003,S64001,기초생활보장수급자,한부모가정,N,124767.18,14,1
202202,부산,03000003,S64001,기초생활보장수급자,기타,N,97902.39,13,2
202202,부산,03000003,S64001,기초생활보장수급자,청장년1인가구,Y,62439.3,7,1
202202,부산,03000003,S64001,기초생활보장수급자,부부중심가구,N,62439.3,7,1
202202,부산,03000003,S64001,차상위계층,독거어르신,N,342908.45,45,6
202202,부산,03000003,S64001,차상위계층,재가장애인,N,44283.18,6,1
202202,부산,03000003,S64001,차상위계층,저소득가정,N,53133.83,7,1
202202,부산,03000003,S64001,저소득층,독거어르신,N,403696.19,51,8
202202,부산,03000003,S64001,저소득층,소년소녀가장,N,44523.54,6,1
202202,부산,03000003,S64001,저소득층,저소득가정,N,485611.35,59,8
202202,부산,03000013,S64701,차상위계층,독거어르신,N,1114882.94,56,28
202202,부산,03000013,S64701,차상위계층,저소득가정,N,651317.28,32,16
202202,부산,03000013,S64701,차상위계층,한부모가정,N,430697.34,22,11
202202,부산,03000013,S64701,차상위계층,기타,N,668025.31,34,17
202202,부산,03000013,S64701,저소득층,소년소녀가장,N,82250,4,2
202202,부산,03000013,S64701,저소득층,저소득가정,N,81880.89,4,2
202202,부산,03000013,S64701,저소득층,한부모가정,N,40817.14,2,1
202202,부산,03000013,S64701,저소득층,기타,N,39250,2,1
202202,부산,03000013,S64701,저소득층,노인부부가구,N,40750.44,2,1
202202,부산,03000013,S64701,기초생활보장수급탈락자,다문화가정,Y,41063.75,2,1
202202,부산,03000013,S64701,기초생활보장수급탈락자,독거어르신,N,439137.97,22,11
202202,부산,03000013,S64701,기초생활보장수급탈락자,소년소녀가장,N,41063.75,2,1
202202,부산,03000013,S64701,기초생활보장수급탈락자,재가장애인,N,166146.09,9,4
202202,부산,03000013,S64701,기초생활보장수급탈락자,저소득가정,N,208259.48,10,5
202202,부산,03000013,S64701,기초생활보장수급탈락자,한부모가정,N,119202,6,3
202202,부산,03000013,S64701,기초생활보장수급탈락자,기타,N,161214.55,8,4
202202,부산,03000013,S64701,긴급지원대상자,결식아동,N,354179.1,18,9
202202,부산,03000013,S64701,긴급지원대상자,독거어르신,N,232348.03,13,6
202202,부산,03000013,S64701,긴급지원대상자,재가장애인,N,313761.99,16,8
202202,부산,03000013,S64701,긴급지원대상자,저소득가정,N,410870.35,20,10
202202,부산,03000013,S64701,긴급지원대상자,조손가정,N,40625.2,2,1
202202,부산,03000013,S64701,긴급지원대상자,한부모가정,N,39250,2,1
202202,부산,03000013,S64701,긴급지원대상자,기타,N,242765.17,12,6
202202,부산,03000013,S64701,기초생활보장수급자,다문화가정,N,43000,2,1
202202,부산,03000013,S64701,기초생활보장수급자,독거어르신,N,1176819.32,59,29
202202,부산,03000013,S64701,기초생활보장수급자,재가장애인,N,603389.84,31,15
202202,부산,03000013,S64701,기초생활보장수급자,저소득가정,N,1035382.97,54,26
202202,부산,03000013,S64701,기초생활보장수급자,한부모가정,N,368089.64,18,9
202202,부산,03000013,S64701,기초생활보장수급자,기타,N,369686.09,19,9
202202,부산,03000013,S64701,기초생활보장수급자,청장년1인가구,N,84397.41,4,2
202202,부산,03000013,S64701,기초생활보장수급자,노인부부가구,N,80769.14,4,2
202202,부산,03000013,S64701,차상위계층,재가장애인,N,191939.39,10,5
202202,부산,03000012,S64801,기초생활보장수급자,저소득가정,N,729438.73,45,11
202202,부산,03000012,S64801,긴급지원대상자,한부모가정,N,335326.98,26,5
202202,부산,03000012,S64801,긴급지원대상자,기타,N,244850.83,16,4
202202,부산,03000012,S64801,긴급지원대상자,청장년1인가구,N,62311.59,5,1
202202,부산,03000012,S64801,차상위계층,한부모가정,N,934028.56,59,13
202202,부산,03000012,S64801,차상위계층,기타,N,1283329.83,72,19
202202,부산,03000012,S64801,저소득층,독거어르신,N,533263.14,41,7
202202,부산,03000012,S64801,저소득층,재가장애인,N,62311.59,5,1
202202,부산,03000012,S64801,저소득층,저소득가정,N,219301.94,14,3
202202,부산,03000012,S64801,저소득층,한부모가정,N,216688,16,3
202202,부산,03000012,S64801,저소득층,기타,N,681709.2,47,9
202202,부산,03000012,S64801,기초생활보장수급탈락자,독거어르신,N,1021472.46,69,15
202202,부산,03000012,S64801,기초생활보장수급탈락자,재가장애인,N,64143.65,5,1
202202,부산,03000012,S64801,기초생활보장수급탈락자,저소득가정,N,246381.77,15,4
202202,부산,03000012,S64801,기초생활보장수급탈락자,기타,N,62311.59,5,1
202202,부산,03000012,S64801,긴급지원대상자,결식아동,N,193689.53,15,3
202202,부산,03000012,S64801,긴급지원대상자,독거어르신,N,792959.05,61,12
202202,부산,03000012,S64801,긴급지원대상자,재가장애인,N,64143.65,5,1
202202,부산,03000012,S64801,기초생활보장수급자,결식아동,N,89000,1,1
202202,부산,03000012,S64801,기초생활보장수급자,다문화가정,N,64134.78,5,1
202202,부산,03000012,S64801,기초생활보장수급자,독거어르신,N,2048889.04,130,32
202202,부산,03000012,S64801,기초생활보장수급자,소년소녀가장,N,64143.65,5,1
202202,부산,03000012,S64801,기초생활보장수급자,재가장애인,N,623641.19,41,10
202202,부산,03000012,S64801,긴급지원대상자,저소득가정,N,556450.04,42,9
202202,부산,03000012,S64801,기초생활보장수급자,한부모가정,N,880435.12,57,12
202202,부산,03000012,S64801,기초생활보장수급자,기타,N,896563.09,59,11
202202,부산,03000012,S64801,차상위계층,독거어르신,N,3329094.84,225,48
202202,부산,03000012,S64801,차상위계층,재가장애인,N,961587.39,66,14
202202,부산,03000012,S64801,차상위계층,저소득가정,N,965736.73,72,15
202202,부산,03000010,S66801,긴급지원대상자,결식아동,N,14363.33,4,1
202202,부산,03000010,S66801,기초생활보장수급자,저소득가정,N,24633.33,6,2
202202,부산,03000010,S66801,기초생활보장수급자,한부모가정,N,72957.08,10,1
202202,부산,03000010,S66801,기초생활보장수급자,기타,N,13123.81,2,1
202202,부산,03000010,S66801,차상위계층,독거어르신,N,84185.7,11,1
202202,부산,03000010,S66801,차상위계층,기타,N,65146.25,14,2
202202,부산,03000010,S66801,저소득층,독거어르신,N,134818.32,24,7
202202,부산,03000010,S66801,저소득층,저소득가정,N,98906.35,19,3
202202,부산,03000010,S66801,저소득층,한부모가정,N,72851.25,8,1
202202,부산,03000010,S66801,저소득층,기타,N,332139.46,63,8
202202,부산,03000010,S66801,긴급지원대상자,다문화가정,N,33756.67,9,1
202202,부산,03000010,S66801,긴급지원대상자,저소득가정,N,12616.67,3,1
202202,부산,03000010,S66801,기초생활보장수급자,독거어르신,N,501094.73,88,15
202202,부산,03000010,S66801,기초생활보장수급자,재가장애인,N,53985,6,2
202203,부산,03000003,S02801,기초생활보장수급자,독거어르신,N,55355.94,1,1
202203,부산,03000003,S02801,기초생활보장수급자,결식아동,N,101876.73,3,2
202203,부산,03000003,S02801,긴급지원대상자,독거어르신,N,90178.92,4,2
202203,부산,03000003,S02801,긴급지원대상자,기타,N,283357.25,6,2
202203,부산,03000003,S02801,긴급지원대상자,한부모가정,N,113219.04,5,1
202203,부산,03000003,S02801,긴급지원대상자,저소득가정,N,559874.42,23,5
202203,부산,03000003,S02801,긴급지원대상자,다문화가정,N,461947.05,30,6
202203,부산,03000003,S02801,긴급지원대상자,결식아동,N,7834127,232,72
202203,부산,03000004,S02901,저소득층,재가장애인,N,775989.57,176,16
202203,부산,03000004,S02901,저소득층,독거어르신,N,705301.08,240,21
202203,부산,03000004,S02901,저소득층,독거어르신,,19800,6,6
202203,부산,03000004,S02901,저소득층,다문화가정,N,1357657.72,312,27
202203,부산,03000004,S02901,저소득층,결식아동,N,34909.1,11,1
202203,부산,03000004,S02901,차상위계층,한부모가정,N,333859.61,116,9
202203,부산,03000004,S02901,차상위계층,저소득가정,N,869033.79,249,20
202203,부산,03000004,S02901,차상위계층,저소득가정,,3300,1,1
202203,부산,03000004,S02901,차상위계층,독거어르신,N,38209.1,12,2
202203,부산,03000004,S02901,차상위계층,결식아동,N,104644.8,33,3
202203,부산,03000004,S02901,기초생활보장수급자,노인부부가구,N,32909.1,10,1
202203,부산,03000004,S02901,기초생활보장수급자,기타,N,5792,4,1
202203,부산,03000004,S02901,기초생활보장수급자,한부모가정,N,2690640.84,860,70
202203,부산,03000004,S02901,기초생활보장수급자,조손가정,N,177718.94,58,5
202203,부산,03000004,S02901,차상위계층,기타,N,69991.89,24,2
202203,부산,03000004,S02901,기초생활보장수급탈락자,한부모가정,N,4000,3,1
202203,부산,03000004,S02901,기초생활보장수급탈락자,독거어르신,N,84212.53,32,4
202203,부산,03000004,S02901,저소득층,기타,N,1383400.33,318,27
202203,부산,03000004,S02901,저소득층,기타,,75900,13,13
202203,부산,03000004,S02901,저소득층,한부모가정,N,678043.62,219,19
202203,부산,03000004,S02901,저소득층,조손가정,N,72837.61,27,2
202203,부산,03000004,S02901,저소득층,저소득가정,N,4409974.88,1096,91
202203,부산,03000004,S02901,기초생활보장수급자,저소득가정,N,1418513.48,347,29
202203,부산,03000004,S02901,기초생활보장수급자,재가장애인,N,32909.1,10,1
202203,부산,03000004,S02901,기초생활보장수급자,독거어르신,N,3745671.49,1073,96
202203,부산,03000004,S02901,기초생활보장수급자,독거어르신,Y,29492.98,8,2
202203,부산,03000004,S02901,기초생활보장수급자,독거어르신,,6600,2,2
202203,부산,03000004,S02901,기초생활보장수급자,다문화가정,N,428207.62,131,12
202203,부산,03000004,S02901,기초생활보장수급자,결식아동,N,650791.52,183,15
202203,부산,03000004,S02901,긴급지원대상자,결식아동,N,103183.3,33,3
202203,부산,03000004,S02901,긴급지원대상자,결식아동,,6600,2,2
202203,부산,03000008,S03301,기초생활보장수급자,재가장애인,N,1648362.21,118,6
202203,부산,03000008,S03301,기초생활보장수급자,저소득가정,N,3797421.69,363,20
202203,부산,03000008,S03301,기초생활보장수급자,한부모가정,N,243986.42,21,1
202203,부산,03000008,S03301,기초생활보장수급자,기타,N,3233783.71,271,20
202203,부산,03000008,S03301,차상위계층,독거어르신,N,1019400.35,71,4
202203,부산,03000008,S03301,긴급지원대상자,기타,N,2381891.02,304,33
