기준년월,지역코드,통합시군구코드,지원센터코드,시설유형명,시설단체분류코드,이용금액,이용건수,시설단체수
201812,부산,03000012,S03701,생활시설,부랑인시설,1302199.39,15,1
201812,부산,03000012,S03701,이용시설,기타이용시설,2475218.5,17,2
201812,부산,03000012,S03701,이용시설,지역아동센터,1231026.01,13,2
201812,부산,03000012,S03701,이용시설,무료급식소,1012455.86,9,1
201812,부산,03000013,S03801,이용시설,무료급식소,7484421.98,60,5
201812,부산,03000013,S03801,생활시설,정신요양시설,939635.35,8,1
201812,부산,03000013,S03801,생활시설,장애인시설,360075.18,3,1
201812,부산,03000013,S03801,생활시설,여성시설,403900.32,3,1
201812,부산,03000013,S03801,생활시설,부랑인시설,5956576.4,7,1
201812,부산,03000013,S03801,기타시설,종교사회단체,147575.04,1,1
201812,부산,03000013,S03801,기타시설,기타법인단체,476775.27,9,1
201812,부산,03000013,S03801,이용시설,기타이용시설,44269226.1,44,5
201812,부산,03000013,S03801,이용시설,지역아동센터,8849020.48,46,9
201812,부산,03000013,S03801,이용시설,복지관,1217150.84,7,2
201812,부산,03000014,S03901,이용시설,지역아동센터,4228394.48,5,2
201812,부산,03000014,S03901,생활시설,노인시설,2116404.64,18,1
201812,부산,03000014,S03901,이용시설,무료급식소,2336863.9,44,3
201812,부산,03000014,S03901,이용시설,복지관,516478.64,6,1
201812,부산,03000014,S03901,이용시설,재가복지센터,1878452.39,49,2
201812,부산,03000014,S03901,이용시설,기타이용시설,329700.31,10,1
201812,부산,03000100,S04101,기타시설,기타법인단체,1761834.76,3,1
201812,부산,03000100,S04101,이용시설,지역아동센터,39400,1,1
201812,부산,03000100,S04101,생활시설,아동시설,45500.01,1,1
201812,부산,03000004,S38501,이용시설,재가복지센터,1515269.94,5,1
201812,부산,03000004,S38501,기타시설,기타법인단체,12750905.58,34,13
201812,부산,03000004,S38501,이용시설,지역아동센터,167673.12,1,1
201812,부산,03000004,S38501,생활시설,아동시설,1998354.09,4,1
201812,부산,03000006,S40001,이용시설,무료급식소,2736600.9,10,2
201812,부산,03000009,S40201,생활시설,노인시설,2523799.37,48,2
201812,부산,03000009,S40201,생활시설,기타생활시설,5159760.84,67,1
201812,부산,03000009,S40201,기타시설,기타,6879867.21,42,2
201812,부산,03000009,S40201,생활시설,결핵한센인시설,923858.41,8,1
201812,부산,03000009,S40201,생활시설,장애인시설,705751.51,5,1
201812,부산,03000009,S40201,이용시설,무료급식소,13303408.62,197,4
201812,부산,03000009,S40201,이용시설,복지관,2234958.32,9,2
201812,부산,03000009,S40201,이용시설,재가복지센터,3547160.91,33,1
201812,부산,03000009,S40201,이용시설,지역아동센터,8125264.23,83,8
201812,부산,03000009,S40201,이용시설,기타이용시설,7290018.91,57,5
201812,부산,03000009,S40201,생활시설,아동시설,529528.76,4,2
201812,부산,03000002,S40301,이용시설,재가복지센터,3583207.88,3,3
201812,부산,03000002,S40301,생활시설,여성시설,222600,3,3
201812,부산,03000002,S40301,이용시설,무료급식소,2112893.79,2,2
201812,부산,03000002,S40301,이용시설,복지관,515588.4,2,1
201812,부산,03000002,S40301,이용시설,지역아동센터,3001999.92,2,2
201812,부산,03000002,S40301,이용시설,기타이용시설,2021096.69,2,1
201812,부산,03000007,S48201,이용시설,무료급식소,53034.23,10,1
201812,부산,03000007,S48201,이용시설,기타이용시설,204636.92,34,4
201812,부산,03000007,S48201,이용시설,지역아동센터,563615.85,55,5
201812,부산,03000007,S48201,이용시설,복지관,6669813.75,125,2
201812,부산,03000007,S48201,생활시설,아동시설,50534.23,8,1
201812,부산,03000005,S50701,기타시설,기타법인단체,9418102.74,1,1
201812,부산,03000005,S50701,이용시설,무료급식소,70696571.75,51,3
201812,부산,03000005,S50701,이용시설,기타이용시설,2588601.4,1,1
201812,부산,03000005,S50701,이용시설,복지관,74257.15,1,1
201812,부산,03000005,S50701,이용시설,지역아동센터,12929312.43,19,9
201812,부산,03000014,S58201,이용시설,지역아동센터,2537730.58,17,3
201812,부산,03000015,S63301,이용시설,기타이용시설,636169.96,13,3
201812,부산,03000015,S63301,이용시설,복지관,1796000.21,30,1
201812,부산,03000015,S63301,이용시설,지역아동센터,1300783.74,20,7
201812,부산,03000015,S63301,기타시설,기타,74800.05,2,1
201812,부산,03000015,S63301,이용시설,무료급식소,204344.38,2,1
201812,부산,03000100,S63901,이용시설,지역아동센터,8795806.92,44,5
201812,부산,03000013,S64701,이용시설,기타이용시설,17200078.76,8,1
201812,부산,03000012,S64801,이용시설,무료급식소,27821685.61,12,1
201901,부산,03000001,S02601,기타시설,기타법인단체,809259.39,38,2
201901,부산,03000001,S02601,이용시설,기타이용시설,2258864.49,73,7
201901,부산,03000001,S02601,이용시설,재가복지센터,372995.42,15,1
201901,부산,03000001,S02601,이용시설,복지관,337730.98,21,1
201901,부산,03000001,S02601,이용시설,무료급식소,373336.42,16,1
201901,부산,03000001,S02601,이용시설,지역아동센터,1551791.52,59,5
201901,부산,03000002,S02701,이용시설,무료급식소,4568149.47,10,5
201901,부산,03000002,S02701,이용시설,복지관,1212500,1,1
201901,부산,03000002,S02701,이용시설,재가복지센터,1527648.7,4,1
201901,부산,03000002,S02701,이용시설,기타이용시설,1897500.15,3,3
201901,부산,03000002,S02701,생활시설,여성시설,1859000.05,2,2
201901,부산,03000002,S02701,기타시설,기타법인단체,1466448.7,3,2
201901,부산,03000002,S02701,기타시설,종교사회단체,1262250,4,1
201901,부산,03000002,S02701,기타시설,기타,531399.2,1,1
201901,부산,03000002,S02701,생활시설,노인시설,6679896.28,4,2
201901,부산,03000002,S02701,생활시설,한부모가족시설,2246401.19,8,3
201901,부산,03000003,S02801,이용시설,무료급식소,58159.94,2,2
201901,부산,03000003,S02801,이용시설,지역아동센터,488199.48,7,2
201901,부산,03000003,S02801,이용시설,재가복지센터,1182299.93,9,2
201901,부산,03000003,S02801,이용시설,복지관,761100.23,8,1
201901,부산,03000005,S03001,이용시설,무료급식소,6287000.45,5,3
201901,부산,03000005,S03001,이용시설,기타이용시설,53100.02,2,2
201901,부산,03000005,S03001,이용시설,지역아동센터,34661827.24,22,13
201901,부산,03000005,S03001,이용시설,재가복지센터,4526779.35,7,4
201901,부산,03000005,S03001,이용시설,복지관,1245284.5,2,1
201901,부산,03000005,S03001,기타시설,기타법인단체,311150.07,1,1
201901,부산,03000006,S03101,생활시설,부랑인시설,1433098.7,2,1
201901,부산,03000006,S03101,이용시설,재가복지센터,24300,1,1
201901,부산,03000006,S03101,이용시설,복지관,1119499.44,4,1
201901,부산,03000006,S03101,기타시설,기타법인단체,39200,1,1
201901,부산,03000006,S03101,생활시설,노인시설,1136200.14,19,1
201901,부산,03000006,S03101,이용시설,무료급식소,7348097.31,3,2
201901,부산,03000006,S03101,이용시설,기타이용시설,4336398.62,6,2
201901,부산,03000006,S03101,이용시설,지역아동센터,2946599.2,10,4
201901,부산,03000007,S03201,생활시설,장애인시설,1042200.4,16,2
201901,부산,03000007,S03201,이용시설,복지관,780500.06,3,1
201901,부산,03000007,S03201,이용시설,재가복지센터,850899.82,9,1
201901,부산,03000007,S03201,이용시설,지역아동센터,12010247.93,111,13
201901,부산,03000007,S03201,이용시설,기타이용시설,7349700.96,45,5
201901,부산,03000008,S03301,기타시설,기타법인단체,55748783.32,7,2
201901,부산,03000008,S03301,이용시설,무료급식소,10762488.2,4,2
201901,부산,03000009,S03401,생활시설,청소년쉼터,251171.92,3,1
201901,부산,03000009,S03401,생활시설,장애인시설,399199.83,5,2
201901,부산,03000009,S03401,생활시설,아동시설,1946900.46,10,1
201901,부산,03000009,S03401,생활시설,노인시설,1052599.8,20,2
201901,부산,03000009,S03401,기타시설,기타법인단체,3255999.49,23,1
201901,부산,03000009,S03401,이용시설,기타이용시설,16474995.87,169,8
201901,부산,03000009,S03401,이용시설,지역아동센터,6063781.87,90,6
201901,부산,03000009,S03401,이용시설,복지관,4298081.03,33,2
201901,부산,03000009,S03401,이용시설,무료급식소,3805085.44,63,2
201901,부산,03000010,S03501,생활시설,정신요양시설,2870756.05,2,1
201901,부산,03000010,S03501,기타시설,기타,2765899.83,16,1
201901,부산,03000010,S03501,생활시설,노인시설,792999.91,7,1
201901,부산,03000010,S03501,생활시설,아동시설,835000,4,1
201901,부산,03000010,S03501,생활시설,장애인시설,1110976.43,8,3
201901,부산,03000010,S03501,이용시설,기타이용시설,8218429.47,59,9
201901,부산,03000010,S03501,이용시설,지역아동센터,1912234.37,30,7
201901,부산,03000010,S03501,이용시설,재가복지센터,5733500.79,75,8
201901,부산,03000010,S03501,이용시설,복지관,4904120.04,34,5
201901,부산,03000010,S03501,이용시설,무료급식소,14364515.98,63,6
201901,부산,03000010,S03501,기타시설,기타법인단체,988947.83,17,2
201901,부산,03000011,S03601,이용시설,재가복지센터,281738.61,3,1
201901,부산,03000011,S03601,이용시설,복지관,360110.22,2,1
201901,부산,03000011,S03601,이용시설,지역아동센터,2287048.74,20,4
201901,부산,03000011,S03601,이용시설,기타이용시설,813526.42,8,2
201901,부산,03000011,S03601,이용시설,무료급식소,4712131.95,38,6
201901,부산,03000011,S03601,기타시설,종교사회단체,407800.65,7,1
201901,부산,03000012,S03701,이용시설,지역아동센터,2128332.43,10,1
201901,부산,03000012,S03701,생활시설,부랑인시설,2534511.57,17,1
201901,부산,03000012,S03701,이용시설,기타이용시설,4132258.1,28,4
201901,부산,03000012,S03701,생활시설,청소년쉼터,2388034.87,14,2
201901,부산,03000012,S03701,이용시설,무료급식소,3296159.44,16,1
201901,부산,03000012,S03701,이용시설,복지관,565204.74,10,1
201901,부산,03000012,S03701,기타시설,기타,605663.62,8,1
201901,부산,03000013,S03801,이용시설,무료급식소,8028666.23,106,5
201901,부산,03000013,S03801,이용시설,재가복지센터,141810.9,14,1
201901,부산,03000013,S03801,이용시설,복지관,2352762.85,34,3
201901,부산,03000013,S03801,생활시설,정신요양시설,1286254.17,18,1
201901,부산,03000013,S03801,생활시설,장애인시설,1324947.14,8,1
201901,부산,03000013,S03801,이용시설,기타이용시설,3643179.51,118,5
201901,부산,03000013,S03801,이용시설,지역아동센터,7754717.86,159,12
201901,부산,03000013,S03801,기타시설,기타법인단체,911117.47,21,1
201901,부산,03000013,S03801,기타시설,종교사회단체,853305.39,20,1
201901,부산,03000013,S03801,생활시설,부랑인시설,1658428.76,25,1
201901,부산,03000013,S03801,생활시설,여성시설,1171033.32,27,2
201901,부산,03000014,S03901,이용시설,복지관,248037.2,9,1
201901,부산,03000014,S03901,이용시설,지역아동센터,5929156.27,3,1
201901,부산,03000014,S03901,생활시설,노인시설,1615630.96,18,1
201901,부산,03000014,S03901,이용시설,기타이용시설,180037.2,1,1
201901,부산,03000014,S03901,이용시설,재가복지센터,1806486.78,20,2
201901,부산,03000014,S03901,이용시설,무료급식소,1323348.85,19,2
201901,부산,03000100,S04101,이용시설,복지관,0,2,1
201901,부산,03000100,S04101,이용시설,지역아동센터,208900.08,25,5
201901,부산,03000100,S04101,이용시설,무료급식소,0,3,3
201901,부산,03000100,S04101,기타시설,기타법인단체,66999.9,3,1
201901,부산,03000006,S40001,이용시설,무료급식소,2633499.47,9,2
201901,부산,03000009,S40201,이용시설,무료급식소,7566695.73,38,3
201901,부산,03000009,S40201,생활시설,기타생활시설,3066837.96,51,1
201901,부산,03000009,S40201,생활시설,장애인시설,455901.4,1,1
201901,부산,03000009,S40201,이용시설,기타이용시설,5274174.56,24,4
201901,부산,03000009,S40201,이용시설,지역아동센터,1433211.38,5,1
201901,부산,03000009,S40201,이용시설,재가복지센터,751711.38,1,1
201901,부산,03000009,S40201,기타시설,기타,770572.38,2,1
201901,부산,03000009,S40201,생활시설,결핵한센인시설,751711.38,1,1
201901,부산,03000009,S40201,생활시설,노인시설,2491600.67,30,1
201901,부산,03000009,S40201,이용시설,복지관,190000,1,1
201901,부산,03000002,S40301,생활시설,여성시설,50675.7,1,1
201901,부산,03000002,S40301,이용시설,재가복지센터,141891.96,1,1
201901,부산,03000002,S40301,이용시설,지역아동센터,837701.2,1,1
201901,부산,03000002,S40301,이용시설,기타이용시설,152027.1,1,1
201901,부산,03000007,S48201,이용시설,지역아동센터,91797.1,2,2
201901,부산,03000007,S48201,이용시설,복지관,7638939.46,72,2
201901,부산,03000007,S48201,이용시설,무료급식소,73437.68,1,1
201901,부산,03000010,S50101,이용시설,무료급식소,12508.6,1,1
201901,부산,03000005,S50701,이용시설,지역아동센터,5145658.74,14,11
201901,부산,03000005,S50701,기타시설,기타법인단체,18111512.87,2,1
201901,부산,03000005,S50701,생활시설,아동시설,353663,1,1
201901,부산,03000005,S50701,이용시설,무료급식소,66379448.41,46,3
201901,부산,03000015,S51601,이용시설,지역아동센터,1071524.88,2,1
201901,부산,03000015,S51601,이용시설,기타이용시설,43320,1,1
201901,부산,03000015,S51601,이용시설,무료급식소,9130967.54,10,7
201901,부산,03000014,S58201,이용시설,지역아동센터,4275518.84,24,6
201901,부산,03000015,S63301,이용시설,지역아동센터,1435759.5,13,12
201901,부산,03000015,S63301,기타시설,기타법인단체,121899.98,3,1
201901,부산,03000015,S63301,이용시설,무료급식소,16110,1,1
201901,부산,03000015,S63301,이용시설,복지관,2652076.55,34,2
201901,부산,03000015,S63301,이용시설,기타이용시설,118699.99,2,1
201901,부산,03000100,S63901,이용시설,지역아동센터,6645916.08,34,3
201901,부산,03000003,S64001,이용시설,무료급식소,237774.36,2,2
201901,부산,03000003,S64001,기타시설,기타법인단체,118887.18,1,1
201901,부산,03000013,S64701,이용시설,기타이용시설,10354529.7,10,2
201901,부산,03000012,S64801,이용시설,무료급식소,34162887.88,9,1
201901,부산,03000012,S64801,이용시설,지역아동센터,1534005,1,1
201902,부산,03000001,S02601,기타시설,기타법인단체,1057191.4,35,2
201902,부산,03000001,S02601,이용시설,무료급식소,534360.7,19,1
201902,부산,03000001,S02601,이용시설,복지관,427734.39,26,1
201902,부산,03000001,S02601,이용시설,재가복지센터,893649.39,56,1
201902,부산,03000001,S02601,이용시설,지역아동센터,2006054.56,123,5
201902,부산,03000001,S02601,이용시설,기타이용시설,2960151.69,123,7
201902,부산,03000002,S02701,기타시설,기타법인단체,1311199.95,3,2
201902,부산,03000002,S02701,기타시설,종교사회단체,864121.92,2,1
