기준년월,지역코드,통합시군구코드,지원센터단위코드,지원센터구분코드,지원센터코드,지원센터전화번호,지원센터주소,지원센터상세주소,지원센터상태코드,운영주체대분류코드,운영주체소분류코드,신고구분코드,등록일자,접수금액,제공금액,인수금액,이관금액,이용자수
202008,부산,03000007,기초,푸드뱅크,S03201,051-647-3655,부산광역시 남구 동제당로 258,(우암동),사용,법인 운영,사회복지법인,임의신고,20020101,15422800,23944606.04,8618506,0,49
202008,부산,03000008,기초,푸드뱅크,S03301,051-331-4674,부산 북구 덕천3동,808,사용,법인 운영,사회복지법인,당연신고,20020701,18576228,92039238.2,89624655,0,201
202008,부산,03000009,기초,푸드뱅크,S03401,051-782-5005,부산 해운대구 재송1동,100-9,사용,법인 운영,사회복지법인,당연신고,20020101,38233186,43012487.56,4259200,0,30
202008,부산,03000010,기초,푸드뱅크,S03501,051-265-9471,부산광역시 사하구 다송로 59,"(다대동, 다대4지구도개공영구임대아파트)",사용,법인 운영,사회복지법인,당연신고,20020101,14044800,20267750.25,6129056,0,33
202008,부산,03000011,기초,푸드뱅크,S03601,051-508-1997,부산광역시 금정구 중앙대로2349번길 3,(노포동),사용,법인 운영,사회복지법인,임의신고,20100727,17926640,23914000.66,5987360,0,39
202008,부산,03000012,기초,푸드뱅크,S03701,051-271-0561,부산 강서구 명지동,627-28,사용,법인 운영,사회복지법인,임의신고,20020101,8481430,9257431.65,776000,0,16
202008,부산,03000013,기초,푸드뱅크,S03801,"051-863-8360,1",부산 연제구 연산3동,2015-9,사용,법인 운영,사회복지법인,임의신고,20020101,13053420,13053420.15,0,0,14
202008,부산,03000014,기초,푸드뱅크,S03901,051-755-3367,부산 수영구 망미동,774-269 부산종합사회복지관,사용,법인 운영,사회복지법인,임의신고,20031030,7414150,20767845.03,13353696,0,389
202008,부산,03000100,기초,푸드뱅크,S04101,051-724-0862,부산광역시 기장군 기장읍 차성로288번길 27,2층 기장지역자활센터,사용,법인 운영,재단법인,임의신고,20030318,2928300,11504300.02,8576000,0,12
202008,부산,03000004,기초,푸드뱅크,S38501,051-418-7096,부산광역시 영도구 해님2길 3,(영선동4가),사용,개인 운영,종교시설·단체,임의신고,20090401,0,8785074.4,9836784,0,16
202008,부산,03000006,기초,푸드마켓,S40001,051-506-1377,부산광역시 동래구 석사북로 59-1(온천동),1층,사용,법인 운영,사회복지법인,임의신고,20090626,12139004,33916771.16,11243416,1760000,306
202008,부산,03000008,기초,푸드마켓,S40101,051-335-8377,부산 북구 덕천1동,412-37번지,사용,법인 운영,사회복지법인,임의신고,20090623,5161652,13126793.05,4397499,12920748,389
202008,부산,03000009,기초,푸드마켓,S40201,051-781-1373,부산광역시 해운대구 재반로 79(재송동),2층 푸드마켓,사용,법인 운영,사회복지법인,당연신고,20090615,21526630,29333861.02,1982568,4259200,610
202008,부산,03000002,기초,푸드마켓,S40301,051-941-1367,부산광역시 서구 구덕로346번길 28,"(동대신동3가, 리버스12차)",사용,법인 운영,사회복지법인,임의신고,20090622,11419000,6967016.55,9445444,7119000,13
202008,부산,03000007,기초,푸드마켓,S48201,051-638-1377,부산광역시 남구 못골로53번길 12-20,(대연동),사용,법인 운영,사단법인,당연신고,20100929,12248773,45207864.22,4073011,0,355
202008,부산,03000001,기초,푸드마켓,S49001,051-463-1388,부산 중구 영주동,551-7,사용,법인 운영,사회복지법인,임의신고,20101104,23277343,7916594.86,3919597,29639798,177
202008,부산,03000010,기초,푸드마켓,S50101,051-262-1377,부산광역시 사하구 다대로 544 진요빌딩(다대동),204호,사용,법인 운영,사회복지법인,임의신고,20110823,3852977,7787414.84,15005482,1165856,325
202008,부산,03000005,기초,푸드마켓,S50701,051-853-1377,부산광역시 부산진구 중앙대로 882,(양정동),사용,법인 운영,사회복지법인,당연신고,20111120,25988788,128381256.24,138116460,0,505
202008,부산,03000011,기초,푸드마켓,S51401,051-911-1377,부산 금정구 남산동,42-5,사용,법인 운영,사회복지법인,임의신고,20120105,6957957,9770415.75,39918743,0,337
202008,부산,03000004,기초,푸드마켓,S51501,051-405-1377,부산 영도구 동삼동,215-57 1층 영도구푸드마켓,사용,법인 운영,사회복지법인,임의신고,20120105,10424620,11342620.78,12227535,0,492
202008,부산,03000015,기초,푸드마켓,S51601,051-325-1399,부산광역시 사상구 동주로 6-9,(주례동),사용,법인 운영,사회복지법인,당연신고,20120112,2265530,12801334.13,56699213,0,9
202008,부산,03000014,기초,푸드마켓,S58201,051-756-1925,부산광역시 수영구 연수로249번길 12-18,(망미동),사용,법인 운영,사단법인,임의신고,20131210,20704109,23338219.21,0,5609580,350
202008,부산,03000015,기초,푸드뱅크,S63301,051-305-4286,부산광역시 사상구 모라로192번길 20-33,"(모라동, 주공아파트3단지)",사용,법인 운영,사회복지법인,당연신고,20170227,329400,856500.21,776000,194000,297
202008,부산,03000100,기초,푸드마켓,S63901,051-722-4006,부산광역시 기장군 기장읍 대청로21번길 9,,사용,법인 운영,사단법인,임의신고,20170609,11321660,36284734.37,6015575,0,45
202008,부산,03000003,기초,푸드마켓,S64001,051-905-1378,부산광역시 동구 진성로 68,(수정동),사용,비영리 민간 단체·시설 운영,비영리 민간 단체·시설,임의신고,20170609,0,6879586.94,4595340,0,248
202008,부산,03000013,기초,푸드마켓,S64701,051-714-1378,부산광역시 연제구 월드컵대로187번길 6,(거제동),사용,법인 운영,사단법인,임의신고,20171023,953300,10416684.78,3910513,0,205
202008,부산,03000012,기초,푸드마켓,S64801,051-711-1378,부산광역시 강서구 공항로 1207,(대저1동),사용,법인 운영,사단법인,임의신고,20171023,197000,18818992.88,35193999,0,256
202009,부산,03000013,광역,푸드뱅크,S02501,051-791-1377,부산광역시 연제구 법원남로16번길 27,(거제동) 901호,사용,법인 운영,사회복지법인,당연신고,20140701,652970246,0,168898897,839260882,0
202009,부산,03000001,기초,푸드뱅크,S02601,051-464-3137,부산 중구 대청동4가,75-7,사용,법인 운영,사회복지법인,임의신고,20020101,0,13103338.21,16103793,0,7
202009,부산,03000002,기초,푸드뱅크,S02701,051-241-1133,부산 서구 암남동,산 169-1 19/4,사용,법인 운영,사회복지법인,임의신고,20020101,5006000,5005999.38,0,0,18
202009,부산,03000003,기초,푸드뱅크,S02801,051-633-3367,부산 동구 범일6동,1542-1,사용,법인 운영,재단법인,임의신고,20020101,136060,4387832.3,2405264,0,14
202009,부산,03000004,기초,푸드뱅크,S02901,051-404-5061,부산 영도구 동삼3동,1123,사용,법인 운영,사회복지법인,임의신고,20020101,7201900,14653981.9,7460129,0,1182
202009,부산,03000005,기초,푸드뱅크,S03001,051-896-2320,부산광역시 부산진구 당감서로 16,(당감동),사용,법인 운영,사회복지법인,임의신고,20020101,9216979,13731517.22,4568891,0,25
202009,부산,03000006,기초,푸드뱅크,S03101,051-531-2460,부산 동래구 명장2동,508-72,사용,법인 운영,사회복지법인,임의신고,20020101,5899670,9012131.38,3744437,0,3
202009,부산,03000007,기초,푸드뱅크,S03201,051-647-3655,부산광역시 남구 동제당로 258,(우암동),사용,법인 운영,사회복지법인,임의신고,20020101,15153500,18002972.75,2906842,0,60
202009,부산,03000008,기초,푸드뱅크,S03301,051-331-4674,부산 북구 덕천3동,808,사용,법인 운영,사회복지법인,당연신고,20020701,18055107,58772580.87,32359360,0,197
202009,부산,03000009,기초,푸드뱅크,S03401,051-782-5005,부산 해운대구 재송1동,100-9,사용,법인 운영,사회복지법인,당연신고,20020101,45305861,53414152.96,8008291,0,33
202009,부산,03000010,기초,푸드뱅크,S03501,051-265-9471,부산광역시 사하구 다송로 59,"(다대동, 다대4지구도개공영구임대아파트)",사용,법인 운영,사회복지법인,당연신고,20020101,18445700,18523254.39,617552,540000,32
202009,부산,03000011,기초,푸드뱅크,S03601,051-508-1997,부산광역시 금정구 중앙대로2349번길 3,(노포동),사용,법인 운영,사회복지법인,임의신고,20100727,8913000,15331145.68,6418143,0,33
202009,부산,03000012,기초,푸드뱅크,S03701,051-271-0561,부산 강서구 명지동,627-28,사용,법인 운영,사회복지법인,임의신고,20020101,14848705,16589506,3362900,0,16
202009,부산,03000013,기초,푸드뱅크,S03801,"051-863-8360,1",부산 연제구 연산3동,2015-9,사용,법인 운영,사회복지법인,임의신고,20020101,11862100,11916445.21,54344,0,15
202009,부산,03000014,기초,푸드뱅크,S03901,051-755-3367,부산 수영구 망미동,774-269 부산종합사회복지관,사용,법인 운영,사회복지법인,임의신고,20031030,0,54344,54344,0,1
202009,부산,03000100,기초,푸드뱅크,S04101,051-724-0862,부산광역시 기장군 기장읍 차성로288번길 27,2층 기장지역자활센터,사용,법인 운영,재단법인,임의신고,20030318,3990100,8035643.45,4747198,0,8
202009,부산,03000004,기초,푸드뱅크,S38501,051-418-7096,부산광역시 영도구 해님2길 3,(영선동4가),사용,개인 운영,종교시설·단체,임의신고,20090401,0,35619723.15,34110309,0,16
202009,부산,03000006,기초,푸드마켓,S40001,051-506-1377,부산광역시 동래구 석사북로 59-1(온천동),1층,사용,법인 운영,사회복지법인,임의신고,20090626,7955270,4690418.6,21816336,2088293,12
202009,부산,03000008,기초,푸드마켓,S40101,051-335-8377,부산 북구 덕천1동,412-37번지,사용,법인 운영,사회복지법인,임의신고,20090623,8478725,1204888.26,626282,1338045,24
202009,부산,03000009,기초,푸드마켓,S40201,051-781-1373,부산광역시 해운대구 재반로 79(재송동),2층 푸드마켓,사용,법인 운영,사회복지법인,당연신고,20090615,21503624,41843298.83,6930209,1702606,555
202009,부산,03000002,기초,푸드마켓,S40301,051-941-1367,부산광역시 서구 구덕로346번길 28,"(동대신동3가, 리버스12차)",사용,법인 운영,사회복지법인,임의신고,20090622,0,12175836.9,28390054,0,453
202009,부산,03000007,기초,푸드마켓,S48201,051-638-1377,부산광역시 남구 못골로53번길 12-20,(대연동),사용,법인 운영,사단법인,당연신고,20100929,11478468,10855939.74,14148490,0,1
202009,부산,03000001,기초,푸드마켓,S49001,051-463-1388,부산 중구 영주동,551-7,사용,법인 운영,사회복지법인,임의신고,20101104,25630138,310992.61,10101370,19521748,7
202009,부산,03000010,기초,푸드마켓,S50101,051-262-1377,부산광역시 사하구 다대로 544 진요빌딩(다대동),204호,사용,법인 운영,사회복지법인,임의신고,20110823,3086283,9334395.93,5548100,617552,459
202009,부산,03000005,기초,푸드마켓,S50701,051-853-1377,부산광역시 부산진구 중앙대로 882,(양정동),사용,법인 운영,사회복지법인,당연신고,20111120,24262863,78842443.15,201330948,1800000,220
202009,부산,03000011,기초,푸드마켓,S51401,051-911-1377,부산 금정구 남산동,42-5,사용,법인 운영,사회복지법인,임의신고,20120105,364688,13431519.45,118585521,0,317
202009,부산,03000004,기초,푸드마켓,S51501,051-405-1377,부산 영도구 동삼동,215-57 1층 영도구푸드마켓,사용,법인 운영,사회복지법인,임의신고,20120105,8485970,11764001.99,12733305,8051,510
202009,부산,03000015,기초,푸드마켓,S51601,051-325-1399,부산광역시 사상구 동주로 6-9,(주례동),사용,법인 운영,사회복지법인,당연신고,20120112,7482900,7878836.72,131142302,0,11
202009,부산,03000014,기초,푸드마켓,S58201,051-756-1925,부산광역시 수영구 연수로249번길 12-18,(망미동),사용,법인 운영,사단법인,임의신고,20131210,25052768,24362043.54,4945988,0,351
202009,부산,03000015,기초,푸드뱅크,S63301,051-305-4286,부산광역시 사상구 모라로192번길 20-33,"(모라동, 주공아파트3단지)",사용,법인 운영,사회복지법인,당연신고,20170227,319600,2670520.29,2405264,0,198
202009,부산,03000100,기초,푸드마켓,S63901,051-722-4006,부산광역시 기장군 기장읍 대청로21번길 9,,사용,법인 운영,사단법인,임의신고,20170609,2529100,6826766.59,9213334,0,5
202009,부산,03000003,기초,푸드마켓,S64001,051-905-1378,부산광역시 동구 진성로 68,(수정동),사용,비영리 민간 단체·시설 운영,비영리 민간 단체·시설,임의신고,20170609,0,7260172.61,9683077,0,272
202009,부산,03000013,기초,푸드마켓,S64701,051-714-1378,부산광역시 연제구 월드컵대로187번길 6,(거제동),사용,법인 운영,사단법인,임의신고,20171023,14706400,10890494.83,32776669,0,205
202009,부산,03000012,기초,푸드마켓,S64801,051-711-1378,부산광역시 강서구 공항로 1207,(대저1동),사용,법인 운영,사단법인,임의신고,20171023,7887360,22602070.2,136186250,12038779,246
202009,부산,03000010,기초,푸드뱅크,S66801,051-266-4950,부산광역시 사하구 다대낙조2길 3,(다대동) 506호,사용,개인 운영,푸드뱅크·마켓 자체신고운영,임의신고,20190115,0,0,487040,0,0
202010,부산,03000013,광역,푸드뱅크,S02501,051-791-1377,부산광역시 연제구 법원남로16번길 27,(거제동) 901호,사용,법인 운영,사회복지법인,당연신고,20140701,703531963,0,132814607,817327265,0
202010,부산,03000001,기초,푸드뱅크,S02601,051-464-3137,부산 중구 대청동4가,75-7,사용,법인 운영,사회복지법인,임의신고,20020101,0,20952364.1,15097744,0,11
202010,부산,03000002,기초,푸드뱅크,S02701,051-241-1133,부산 서구 암남동,산 169-1 19/4,사용,법인 운영,사회복지법인,임의신고,20020101,5935100,5935103.13,0,0,18
202010,부산,03000003,기초,푸드뱅크,S02801,051-633-3367,부산 동구 범일6동,1542-1,사용,법인 운영,재단법인,임의신고,20020101,218763,3606935.08,3606935,0,17
202010,부산,03000004,기초,푸드뱅크,S02901,051-404-5061,부산 영도구 동삼3동,1123,사용,법인 운영,사회복지법인,임의신고,20020101,2731100,12396727.05,9665625,0,1182
202010,부산,03000005,기초,푸드뱅크,S03001,051-896-2320,부산광역시 부산진구 당감서로 16,(당감동),사용,법인 운영,사회복지법인,임의신고,20020101,12407154,15678810.36,3217323,0,22
202010,부산,03000006,기초,푸드뱅크,S03101,051-531-2460,부산 동래구 명장2동,508-72,사용,법인 운영,사회복지법인,임의신고,20020101,11525360,25072977.04,17101707,0,6
202010,부산,03000007,기초,푸드뱅크,S03201,051-647-3655,부산광역시 남구 동제당로 258,(우암동),사용,법인 운영,사회복지법인,임의신고,20020101,16617961,18035156.24,1844877,0,36
202010,부산,03000008,기초,푸드뱅크,S03301,051-331-4674,부산 북구 덕천3동,808,사용,법인 운영,사회복지법인,당연신고,20020701,27209984,53646471,19578738,0,240
202010,부산,03000009,기초,푸드뱅크,S03401,051-782-5005,부산 해운대구 재송1동,100-9,사용,법인 운영,사회복지법인,당연신고,20020101,46648753,46648756.58,0,0,29
202010,부산,03000010,기초,푸드뱅크,S03501,051-265-9471,부산광역시 사하구 다송로 59,"(다대동, 다대4지구도개공영구임대아파트)",사용,법인 운영,사회복지법인,당연신고,20020101,27299000,26995010.83,506009,810000,43
202010,부산,03000011,기초,푸드뱅크,S03601,051-508-1997,부산광역시 금정구 중앙대로2349번길 3,(노포동),사용,법인 운영,사회복지법인,임의신고,20100727,13444600,24679686.4,11485886,0,83
202010,부산,03000012,기초,푸드뱅크,S03701,051-271-0561,부산 강서구 명지동,627-28,사용,법인 운영,사회복지법인,임의신고,20020101,7012310,16865964.99,8285896,0,13
202010,부산,03000013,기초,푸드뱅크,S03801,"051-863-8360,1",부산 연제구 연산3동,2015-9,사용,법인 운영,사회복지법인,임의신고,20020101,13689450,13689450.08,0,0,15
202010,부산,03000014,기초,푸드뱅크,S03901,051-755-3367,부산 수영구 망미동,774-269 부산종합사회복지관,사용,법인 운영,사회복지법인,임의신고,20031030,7993760,7993760.66,0,0,370
202010,부산,03000100,기초,푸드뱅크,S04101,051-724-0862,부산광역시 기장군 기장읍 차성로288번길 27,2층 기장지역자활센터,사용,법인 운영,재단법인,임의신고,20030318,4604100,9289423.61,3983668,0,7
202010,부산,03000004,기초,푸드뱅크,S38501,051-418-7096,부산광역시 영도구 해님2길 3,(영선동4가),사용,개인 운영,종교시설·단체,임의신고,20090401,0,10374277.77,12670769,0,16
202010,부산,03000006,기초,푸드마켓,S40001,051-506-1377,부산광역시 동래구 석사북로 59-1(온천동),1층,사용,법인 운영,사회복지법인,임의신고,20090626,8035836,5123549,14328191,14891863,12
202010,부산,03000008,기초,푸드마켓,S40101,051-335-8377,부산 북구 덕천1동,412-37번지,사용,법인 운영,사회복지법인,임의신고,20090623,7762449,22857440.48,3007000,756899,530
202010,부산,03000009,기초,푸드마켓,S40201,051-781-1373,부산광역시 해운대구 재반로 79(재송동),2층 푸드마켓,사용,법인 운영,사회복지법인,당연신고,20090615,13461644,22476466.06,11581877,0,566
202010,부산,03000002,기초,푸드마켓,S40301,051-941-1367,부산광역시 서구 구덕로346번길 28,"(동대신동3가, 리버스12차)",사용,법인 운영,사회복지법인,임의신고,20090622,0,11357466.16,5837000,0,7
202010,부산,03000007,기초,푸드마켓,S48201,051-638-1377,부산광역시 남구 못골로53번길 12-20,(대연동),사용,법인 운영,사단법인,당연신고,20100929,15436046,47163546.56,39031911,0,426
202010,부산,03000001,기초,푸드마켓,S49001,051-463-1388,부산 중구 영주동,551-7,사용,법인 운영,사회복지법인,임의신고,20101104,23487273,15477742.48,8838150,13631099,249
202010,부산,03000010,기초,푸드마켓,S50101,051-262-1377,부산광역시 사하구 다대로 544 진요빌딩(다대동),204호,사용,법인 운영,사회복지법인,임의신고,20110823,3691146,11168546.49,9735883,402756,602
202010,부산,03000005,기초,푸드마켓,S50701,051-853-1377,부산광역시 부산진구 중앙대로 882,(양정동),사용,법인 운영,사회복지법인,당연신고,20111120,23470516,91993523.5,50295089,0,735
202010,부산,03000011,기초,푸드마켓,S51401,051-911-1377,부산 금정구 남산동,42-5,사용,법인 운영,사회복지법인,임의신고,20120105,10623077,17603639.6,42813740,343871,321
202010,부산,03000004,기초,푸드마켓,S51501,051-405-1377,부산 영도구 동삼동,215-57 1층 영도구푸드마켓,사용,법인 운영,사회복지법인,임의신고,20120105,10673787,8832785.19,50672136,0,430
202010,부산,03000015,기초,푸드마켓,S51601,051-325-1399,부산광역시 사상구 동주로 6-9,(주례동),사용,법인 운영,사회복지법인,당연신고,20120112,11990687,21337653.19,54848683,17511000,218
202010,부산,03000014,기초,푸드마켓,S58201,051-756-1925,부산광역시 수영구 연수로249번길 12-18,(망미동),사용,법인 운영,사단법인,임의신고,20131210,27163890,20235534.83,0,5332990,347
202010,부산,03000015,기초,푸드뱅크,S63301,051-305-4286,부산광역시 사상구 모라로192번길 20-33,"(모라동, 주공아파트3단지)",사용,법인 운영,사회복지법인,당연신고,20170227,2517200,2571543.73,0,0,235
202010,부산,03000100,기초,푸드마켓,S63901,051-722-4006,부산광역시 기장군 기장읍 대청로21번길 9,,사용,법인 운영,사단법인,임의신고,20170609,2769100,17741966.42,5925883,0,5
202010,부산,03000003,기초,푸드마켓,S64001,051-905-1378,부산광역시 동구 진성로 68,(수정동),사용,비영리 민간 단체·시설 운영,비영리 민간 단체·시설,임의신고,20170609,0,9104238.32,8382894,0,275
202010,부산,03000013,기초,푸드마켓,S64701,051-714-1378,부산광역시 연제구 월드컵대로187번길 6,(거제동),사용,법인 운영,사단법인,임의신고,20171023,2688000,10762347.53,0,18753665,210
202010,부산,03000012,기초,푸드마켓,S64801,051-711-1378,부산광역시 강서구 공항로 1207,(대저1동),사용,법인 운영,사단법인,임의신고,20171023,5841680,18485125.19,11687424,5952733,241
202011,부산,03000013,광역,푸드뱅크,S02501,051-791-1377,부산광역시 연제구 법원남로16번길 27,(거제동) 901호,사용,법인 운영,사회복지법인,당연신고,20140701,76042803,0,181184667,263543294,0
202011,부산,03000001,기초,푸드뱅크,S02601,051-464-3137,부산 중구 대청동4가,75-7,사용,법인 운영,사회복지법인,임의신고,20020101,0,12956543.56,12444125,0,9
202011,부산,03000002,기초,푸드뱅크,S02701,051-241-1133,부산 서구 암남동,산 169-1 19/4,사용,법인 운영,사회복지법인,임의신고,20020101,6827700,6882043.5,54344,0,17
202011,부산,03000003,기초,푸드뱅크,S02801,051-633-3367,부산 동구 범일6동,1542-1,사용,법인 운영,재단법인,임의신고,20020101,259537,6634938,6634938,0,23
202011,부산,03000004,기초,푸드뱅크,S02901,051-404-5061,부산 영도구 동삼3동,1123,사용,법인 운영,사회복지법인,임의신고,20020101,3176900,4575900.16,1569000,0,748
202011,부산,03000005,기초,푸드뱅크,S03001,051-896-2320,부산광역시 부산진구 당감서로 16,(당감동),사용,법인 운영,사회복지법인,임의신고,20020101,10517249,15534027.58,5016778,0,20
202011,부산,03000006,기초,푸드뱅크,S03101,051-531-2460,부산 동래구 명장2동,508-72,사용,법인 운영,사회복지법인,임의신고,20020101,14994700,20965427.34,28144840,0,12
202011,부산,03000007,기초,푸드뱅크,S03201,051-647-3655,부산광역시 남구 동제당로 258,(우암동),사용,법인 운영,사회복지법인,임의신고,20020101,18062360,23452708.32,5163000,0,26
202011,부산,03000008,기초,푸드뱅크,S03301,051-331-4674,부산 북구 덕천3동,808,사용,법인 운영,사회복지법인,당연신고,20020701,26946153,44388282.81,17442125,0,223
202011,부산,03000009,기초,푸드뱅크,S03401,051-782-5005,부산 해운대구 재송1동,100-9,사용,법인 운영,사회복지법인,당연신고,20020101,43890259,44191256.93,301000,0,19
202011,부산,03000010,기초,푸드뱅크,S03501,051-265-9471,부산광역시 사하구 다송로 59,"(다대동, 다대4지구도개공영구임대아파트)",사용,법인 운영,사회복지법인,당연신고,20020101,28155800,32700800.98,5625000,1080000,33
202011,부산,03000011,기초,푸드뱅크,S03601,051-508-1997,부산광역시 금정구 중앙대로2349번길 3,(노포동),사용,법인 운영,사회복지법인,임의신고,20100727,14333800,16899100.68,2314499,0,68
202011,부산,03000012,기초,푸드뱅크,S03701,051-271-0561,부산 강서구 명지동,627-28,사용,법인 운영,사회복지법인,임의신고,20020101,10599207,15297751.37,4644201,0,11
202011,부산,03000013,기초,푸드뱅크,S03801,"051-863-8360,1",부산 연제구 연산3동,2015-9,사용,법인 운영,사회복지법인,임의신고,20020101,8015500,8015500.64,0,0,15
202011,부산,03000014,기초,푸드뱅크,S03901,051-755-3367,부산 수영구 망미동,774-269 부산종합사회복지관,사용,법인 운영,사회복지법인,임의신고,20031030,16908610,24392027,7483419,0,470
202011,부산,03000100,기초,푸드뱅크,S04101,051-724-0862,부산광역시 기장군 기장읍 차성로288번길 27,2층 기장지역자활센터,사용,법인 운영,재단법인,임의신고,20030318,10680690,19292489.72,9331799,0,13
202011,부산,03000004,기초,푸드뱅크,S38501,051-418-7096,부산광역시 영도구 해님2길 3,(영선동4가),사용,개인 운영,종교시설·단체,임의신고,20090401,0,10916297.78,12405262,0,16
202011,부산,03000006,기초,푸드마켓,S40001,051-506-1377,부산광역시 동래구 석사북로 59-1(온천동),1층,사용,법인 운영,사회복지법인,임의신고,20090626,7466495,34261298.62,28840563,26344840,406
202011,부산,03000008,기초,푸드마켓,S40101,051-335-8377,부산 북구 덕천1동,412-37번지,사용,법인 운영,사회복지법인,임의신고,20090623,3325500,17356002.95,11339301,0,497
202011,부산,03000009,기초,푸드마켓,S40201,051-781-1373,부산광역시 해운대구 재반로 79(재송동),2층 푸드마켓,사용,법인 운영,사회복지법인,당연신고,20090615,46811210,41011729.79,6326586,301000,640
202011,부산,03000002,기초,푸드마켓,S40301,051-941-1367,부산광역시 서구 구덕로346번길 28,"(동대신동3가, 리버스12차)",사용,법인 운영,사회복지법인,임의신고,20090622,0,21119215.79,14024839,0,484
202011,부산,03000007,기초,푸드마켓,S48201,051-638-1377,부산광역시 남구 못골로53번길 12-20,(대연동),사용,법인 운영,사단법인,당연신고,20100929,11791278,114668128.64,120065393,0,440
202011,부산,03000001,기초,푸드마켓,S49001,051-463-1388,부산 중구 영주동,551-7,사용,법인 운영,사회복지법인,임의신고,20101104,37736504,21153755.9,16337206,18747166,238
202011,부산,03000010,기초,푸드마켓,S50101,051-262-1377,부산광역시 사하구 다대로 544 진요빌딩(다대동),204호,사용,법인 운영,사회복지법인,임의신고,20110823,13716940,11620004.96,6013446,3960000,574
202011,부산,03000005,기초,푸드마켓,S50701,051-853-1377,부산광역시 부산진구 중앙대로 882,(양정동),사용,법인 운영,사회복지법인,당연신고,20111120,22779067,132119143.54,50256397,22680000,719
202011,부산,03000011,기초,푸드마켓,S51401,051-911-1377,부산 금정구 남산동,42-5,사용,법인 운영,사회복지법인,임의신고,20120105,2547639,14622303.98,6537206,0,338
202011,부산,03000004,기초,푸드마켓,S51501,051-405-1377,부산 영도구 동삼동,215-57 1층 영도구푸드마켓,사용,법인 운영,사회복지법인,임의신고,20120105,7773511,10587997.87,12715486,0,493
202011,부산,03000015,기초,푸드마켓,S51601,051-325-1399,부산광역시 사상구 동주로 6-9,(주례동),사용,법인 운영,사회복지법인,당연신고,20120112,5796764,5445000,18835571,0,57
202011,부산,03000014,기초,푸드마켓,S58201,051-756-1925,부산광역시 수영구 연수로249번길 12-18,(망미동),사용,법인 운영,사단법인,임의신고,20131210,14067853,17715575.99,6537206,11232127,343
202011,부산,03000015,기초,푸드뱅크,S63301,051-305-4286,부산광역시 사상구 모라로192번길 20-33,"(모라동, 주공아파트3단지)",사용,법인 운영,사회복지법인,당연신고,20170227,6818400,6863301.6,0,0,250
202011,부산,03000100,기초,푸드마켓,S63901,051-722-4006,부산광역시 기장군 기장읍 대청로21번길 9,,사용,법인 운영,사단법인,임의신고,20170609,3141400,7463686.81,12847490,0,160
202011,부산,03000003,기초,푸드마켓,S64001,051-905-1378,부산광역시 동구 진성로 68,(수정동),사용,비영리 민간 단체·시설 운영,비영리 민간 단체·시설,임의신고,20170609,0,14291357.94,11667206,0,250
202011,부산,03000013,기초,푸드마켓,S64701,051-714-1378,부산광역시 연제구 월드컵대로187번길 6,(거제동),사용,법인 운영,사단법인,임의신고,20171023,17052800,9652628.27,6537206,106036609,192
202011,부산,03000012,기초,푸드마켓,S64801,051-711-1378,부산광역시 강서구 공항로 1207,(대저1동),사용,법인 운영,사단법인,임의신고,20171023,2683660,8561034.79,6469604,0,221
202012,부산,03000013,광역,푸드뱅크,S02501,051-791-1377,부산광역시 연제구 법원남로16번길 27,(거제동) 901호,사용,법인 운영,사회복지법인,당연신고,20140701,391824387,0,294997372,655186615,0
202012,부산,03000001,기초,푸드뱅크,S02601,051-464-3137,부산 중구 대청동4가,75-7,사용,법인 운영,사회복지법인,임의신고,20020101,0,11642366.48,15096866,0,9
202012,부산,03000002,기초,푸드뱅크,S02701,051-241-1133,부산 서구 암남동,산 169-1 19/4,사용,법인 운영,사회복지법인,임의신고,20020101,6744660,6744661.66,0,0,17
202012,부산,03000003,기초,푸드뱅크,S02801,051-633-3367,부산 동구 범일6동,1542-1,사용,법인 운영,재단법인,임의신고,20020101,192417,9615797.32,9570796,0,30
202012,부산,03000004,기초,푸드뱅크,S02901,051-404-5061,부산 영도구 동삼3동,1123,사용,법인 운영,사회복지법인,임의신고,20020101,2521000,15905148.2,13169144,0,1173
202012,부산,03000005,기초,푸드뱅크,S03001,051-896-2320,부산광역시 부산진구 당감서로 16,(당감동),사용,법인 운영,사회복지법인,임의신고,20020101,99335121,107618327.96,8283150,0,29
202012,부산,03000006,기초,푸드뱅크,S03101,051-531-2460,부산 동래구 명장2동,508-72,사용,법인 운영,사회복지법인,임의신고,20020101,10858470,40484585.71,32321880,0,10
202012,부산,03000007,기초,푸드뱅크,S03201,051-647-3655,부산광역시 남구 동제당로 258,(우암동),사용,법인 운영,사회복지법인,임의신고,20020101,18471420,25956724.05,7130902,0,28
202012,부산,03000008,기초,푸드뱅크,S03301,051-331-4674,부산 북구 덕천3동,808,사용,법인 운영,사회복지법인,당연신고,20020701,30221206,139254294.18,151902311,0,227
202012,부산,03000009,기초,푸드뱅크,S03401,051-782-5005,부산 해운대구 재송1동,100-9,사용,법인 운영,사회복지법인,당연신고,20020101,67794244,70589886.78,8676782,1900000,44
202012,부산,03000010,기초,푸드뱅크,S03501,051-265-9471,부산광역시 사하구 다송로 59,"(다대동, 다대4지구도개공영구임대아파트)",사용,법인 운영,사회복지법인,당연신고,20020101,23491700,23778025.68,3619846,540000,31
